PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1628960,Grayson,Allen,Grayson Allen,"Allen, Grayson",G. Allen,grayson-allen,1995-10-08T00:00:00,Duke,USA,Duke/USA,6-4,198,7,8,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,grayson_allen,2018,2025,Y,Y,Y,2018,1,21,N
203552,Seth,Curry,Seth Curry,"Curry, Seth",S. Curry,seth-curry,1990-08-23T00:00:00,Duke,USA,Duke/USA,6-1,185,11,30,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,seth_curry,2013,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,6-10,235,7,35,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,marvin_bagley_iii,2018,2025,N,Y,Y,2018,1,2,N
1628964,Mo,Bamba,Mo Bamba,"Bamba, Mo",M. Bamba,mo-bamba,1998-05-12T00:00:00,Texas,USA,Texas/USA,7-0,231,6,,Center,Inactive,Y,0,,,,,mohamed_bamba,2018,2024,Y,Y,Y,2018,1,6,N
1628969,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,mikal-bridges,1996-08-30T00:00:00,Villanova,USA,Villanova/USA,6-6,209,7,25,Guard-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,mikal_bridges,2018,2025,N,Y,Y,2018,1,10,N
1628970,Miles,Bridges,Miles Bridges,"Bridges, Miles",M. Bridges,miles-bridges,1998-03-21T00:00:00,Michigan State,USA,Michigan State/USA,6-7,225,6,0,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,miles_bridges,2018,2025,N,Y,Y,2018,1,12,N
1628971,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,bruce-brown,1996-08-15T00:00:00,Miami,USA,Miami/USA,6-4,202,7,00,Guard-Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,bruce_brown,2018,2025,Y,Y,Y,2018,2,42,N
1628973,Jalen,Brunson,Jalen Brunson,"Brunson, Jalen",J. Brunson,jalen-brunson,1996-08-31T00:00:00,Villanova,USA,Villanova/USA,6-2,190,7,11,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,jalen_brunson,2018,2025,N,Y,Y,2018,2,33,N
1628975,Jevon,Carter,Jevon Carter,"Carter, Jevon",J. Carter,jevon-carter,1995-09-14T00:00:00,West Virginia,USA,West Virginia/USA,6-1,200,7,5,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,jevon_carter,2018,2025,Y,Y,Y,2018,2,32,N
1628976,Wendell,Carter Jr.,Wendell Carter Jr.,"Carter Jr., Wendell",W. Carter Jr.,wendell-carter-jr,1999-04-16T00:00:00,Duke,USA,Duke/USA,6-10,270,7,34,Center-Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,wendell_carter_jr,2018,2025,N,Y,Y,2018,1,7,N
1628978,Donte,DiVincenzo,Donte DiVincenzo,"DiVincenzo, Donte",D. DiVincenzo,donte-divincenzo,1997-01-31T00:00:00,Villanova,USA,Villanova/USA,6-4,203,7,0,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,donte_divincenzo,2018,2025,Y,Y,Y,2018,1,17,N
1628981,Bruno,Fernando,Bruno Fernando,"Fernando, Bruno",B. Fernando,bruno-fernando,1998-08-15T00:00:00,Maryland,Angola,Maryland/Angola,6-9,240,5,,Forward-Center,Inactive,Y,0,,,,,bruno_fernando,2019,2024,Y,Y,Y,2019,2,34,N
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,shai-gilgeous-alexander,1998-07-12T00:00:00,Kentucky,Canada,Kentucky/Canada,6-6,195,7,2,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,shai_gilgeous-alexander,2018,2025,N,Y,Y,2018,1,11,N
1628988,Aaron,Holiday,Aaron Holiday,"Holiday, Aaron",A. Holiday,aaron-holiday,1996-09-30T00:00:00,UCLA,USA,UCLA/USA,6-0,185,7,0,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,aaron_holiday,2018,2025,N,Y,Y,2018,1,23,N
1628989,Kevin,Huerter,Kevin Huerter,"Huerter, Kevin",K. Huerter,kevin-huerter,1998-08-27T00:00:00,Maryland,USA,Maryland/USA,6-7,198,7,13,Guard-Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,kevin_huerter,2018,2025,N,Y,Y,2018,1,19,N
1628991,Jaren,Jackson Jr.,Jaren Jackson Jr.,"Jackson Jr., Jaren",J. Jackson Jr.,jaren-jackson-jr,1999-09-15T00:00:00,Michigan State,USA,Michigan State/USA,6-10,242,7,13,Forward-Center,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jaren_jackson_jr,2018,2025,N,Y,Y,2018,1,4,N
1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-8,215,7,31,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,kevin_knox,2018,2025,Y,Y,Y,2018,1,9,N
1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205,6,16,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,caleb_martin,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205,7,17,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,cody_martin,2019,2024,Y,Y,Y,2019,2,36,N
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-3,200,7,14,Guard,Active,N,1610612751,Nets,BKN,nets,Brooklyn,deanthony_melton,2018,2025,Y,Y,Y,2018,2,46,N
1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,shake-milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205,7,20,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,shake_milton,2018,2025,Y,Y,Y,2018,2,54,N
1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,7,19,Guard-Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,sviatoslav_mykhailiuk,2018,2025,Y,Y,Y,2018,2,47,N
1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,7,12,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,josh_okogie,2018,2025,N,Y,Y,2018,1,20,N
1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,6,1,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018,2025,N,Y,Y,2018,1,14,N
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,7,23,Center-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2025,N,Y,Y,2018,2,36,N
1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-3,190,7,2,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,collin_sexton,2018,2025,N,Y,Y,2018,1,8,N
1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,7,44,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,landry_shamet,2018,2025,Y,Y,Y,2018,1,26,N
1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,200,7,1,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2025,Y,Y,Y,2018,1,24,N
1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,204,7,5,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,gary_trent_jr,2018,2025,Y,Y,Y,2018,2,37,N
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-8,214,7,2,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,jarred_vanderbilt,2018,2025,Y,Y,Y,2018,2,41,N
1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,7,21,Forward-Center,Active,N,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2025,Y,Y,Y,2018,1,25,N
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-4,200,17,4,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,russell_westbrook,2008,2025,N,Y,Y,2008,1,4,Y
1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,7,16,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,lonnie_walker,2018,2025,Y,Y,Y,2018,1,18,N
1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-6,230,6,25,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,pj_washington,2019,2025,N,Y,Y,2019,1,12,N
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251,17,42,Forward-Center,Active,N,1610612748,Heat,MIA,heat,Miami,kevin_love,2008,2025,N,Y,Y,2008,1,5,N
1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210,7,34,Guard-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164,7,11,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2025,N,Y,Y,2018,1,5,N
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,17,11,Center,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2025,N,Y,Y,2008,1,10,N
1629029,Luka,Dončić,Luka Dončić,"Dončić, Luka",L. Dončić,luka-dončić,1999-02-28T00:00:00,Real Madrid,Slovenia,Real Madrid/Slovenia,6-6,230,7,77,Forward-Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,luka_don,2018,2025,N,Y,Y,2018,1,3,N
1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,deandre-ayton,1998-07-23T00:00:00,Arizona,Bahamas,Arizona/Bahamas,7-0,252,8,2,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,deandre_ayton,2018,2024,N,Y,Y,2018,1,1,N
201569,Eric,Gordon,Eric Gordon,"Gordon, Eric",E. Gordon,eric-gordon,1988-12-25T00:00:00,Indiana,USA,Indiana/USA,6-3,215,17,23,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,eric_gordon,2008,2025,N,Y,Y,2008,1,7,N
201587,Nicolas,Batum,Nicolas Batum,"Batum, Nicolas",N. Batum,nicolas-batum,1988-12-14T00:00:00,Le Mans,France,Le Mans/France,6-8,230,17,33,Guard-Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,nicolas_batum,2008,2025,N,Y,Y,2008,1,25,N
1631093,Jaden,Ivey,Jaden Ivey,"Ivey, Jaden",J. Ivey,jaden-ivey,2002-02-13T00:00:00,Purdue,USA,Purdue/USA,6-4,195,3,23,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,jaden_ivey,2022,2025,N,Y,Y,2022,1,5,N
1631094,Paolo,Banchero,Paolo Banchero,"Banchero, Paolo",P. Banchero,paolo-banchero,2002-11-12T00:00:00,Duke,USA,Duke/USA,6-10,250,3,5,Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,paolo_banchero,2022,2025,N,Y,Y,2022,1,1,N
1631095,Jabari,Smith Jr.,Jabari Smith Jr.,"Smith Jr., Jabari",J. Smith Jr.,jabari-smith-jr,2003-05-13T00:00:00,Auburn,USA,Auburn/USA,6-10,220,3,10,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,jabari_smith,2022,2025,N,Y,Y,2022,1,3,N
1629048,Goga,Bitadze,Goga Bitadze,"Bitadze, Goga",G. Bitadze,goga-bitadze,1999-07-20T00:00:00,Mega Basket,Georgia,Mega Basket/Georgia,6-10,250,6,35,Center-Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,goga_bitadze,2019,2025,Y,Y,Y,2019,1,18,N
1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210,3,00,Guard-Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,bennedict_mathurin,2022,2025,N,Y,Y,2022,1,6,N
1631096,Chet,Holmgren,Chet Holmgren,"Holmgren, Chet",C. Holmgren,chet-holmgren,2002-05-01T00:00:00,Gonzaga,USA,Gonzaga/USA,7-1,208,2,7,Center-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,chet_holmgren,2022,2025,N,Y,Y,2022,1,2,N
1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225,3,13,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022,2025,N,Y,Y,2022,1,4,N
1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20T00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210,5,,Forward-Guard,Inactive,Y,0,,,,,oshae_brissett,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,208,3,17,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022,2025,N,Y,Y,2022,1,7,N
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,"Washington Jr., TyTy",T. Washington Jr.,tyty-washington-jr,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,3,14,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,tyty_washington,2022,2025,Y,Y,Y,2022,1,29,N
201599,DeAndre,Jordan,DeAndre Jordan,"Jordan, DeAndre",D. Jordan,deandre-jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265,17,6,Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,deandre_jordan,2008,2025,N,Y,Y,2008,2,35,N
1629056,Terence,Davis,Terence Davis,"Davis, Terence",T. Davis,terence-davis,1997-05-16T00:00:00,Mississippi,USA,Mississippi/USA,6-4,201,5,3,Guard,Active,N,1610612758,Kings,SAC,kings,Sacramento,terence_davis,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631105,Jalen,Duren,Jalen Duren,"Duren, Jalen",J. Duren,jalen-duren,2003-11-18T00:00:00,Memphis,USA,Memphis/USA,6-10,250,3,0,Center,Active,N,1610612765,Pistons,DET,pistons,Detroit,jalen_duren,2022,2025,N,Y,Y,2022,1,13,N
1631106,Tari,Eason,Tari Eason,"Eason, Tari",T. Eason,tari-eason,2001-05-10T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,215,3,17,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,tari_eason,2022,2025,N,Y,Y,2022,1,17,N
1631103,Malaki,Branham,Malaki Branham,"Branham, Malaki",M. Branham,malaki-branham,2003-05-12T00:00:00,Ohio State,USA,Ohio State/USA,6-4,180,3,22,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,malaki_branham,2022,2025,Y,Y,Y,2022,1,20,N
1631108,Max,Christie,Max Christie,"Christie, Max",M. Christie,max-christie,2003-02-10T00:00:00,Michigan State,USA,Michigan State/USA,6-5,190,3,00,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,max_christie,2022,2025,Y,Y,Y,2022,2,35,N
1631104,Blake,Wesley,Blake Wesley,"Wesley, Blake",B. Wesley,blake-wesley,2003-03-16T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,185,3,14,Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,blake_wesley,2022,2025,Y,Y,Y,2022,1,25,N
1629060,Rui,Hachimura,Rui Hachimura,"Hachimura, Rui",R. Hachimura,rui-hachimura,1998-02-08T00:00:00,Gonzaga,Japan,Gonzaga/Japan,6-8,230,6,28,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,rui_hachimura,2019,2025,N,Y,Y,2019,1,9,N
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215,3,9,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,wendell_moore,2022,2025,Y,Y,Y,2022,1,26,N
1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,7-0,240,3,5,Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,mark_williams,2022,2025,Y,Y,Y,2022,1,15,N
1631110,Jeremy,Sochan,Jeremy Sochan,"Sochan, Jeremy",J. Sochan,jeremy-sochan,2003-05-20T00:00:00,Baylor,Poland,Baylor/Poland,6-8,230,3,10,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,jeremy_sochan,2022,2025,N,Y,Y,2022,1,9,N
1631114,Jalen,Williams,Jalen Williams,"Williams, Jalen",J. Williams,jalen-williams,2001-04-14T00:00:00,Santa Clara,USA,Santa Clara/USA,6-5,211,3,8,Guard-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,jalen_williams,2022,2025,N,Y,Y,2022,1,12,N
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235,2,,Center,Inactive,Y,0,,,,,orlando_robinson,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,"Baldwin Jr., Patrick",P. Baldwin Jr.,patrick-baldwin-jr,2002-11-18T00:00:00,Wisconsin-Milwaukee,USA,Wisconsin-Milwaukee/USA,6-9,220,3,23,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,patrick_baldwin_jr,2022,2025,Y,Y,Y,2022,1,28,N
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-0,245,3,24,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,2022,2025,N,Y,Y,2022,1,22,N
1631119,Jaylin,Williams,Jaylin Williams,"Williams, Jaylin",J. Williams,jaylin-williams,2002-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-9,240,3,6,Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,jaylin_williams,2022,2025,Y,Y,Y,2022,2,34,N
1631120,JD,Davison,JD Davison,"Davison, JD",J. Davison,jd-davison,2002-10-03T00:00:00,Alabama,USA,Alabama/USA,6-1,195,3,20,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jd_davison,2022,2025,Y,Y,Y,2022,2,53,N
1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,190,3,11,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,bryce_mcgowens,2022,2025,Y,Y,Y,2022,2,40,N
1631123,Jamaree,Bouyea,Jamaree Bouyea,"Bouyea, Jamaree",J. Bouyea,jamaree-bouyea,1999-06-27T00:00:00,San Francisco,USA,San Francisco/USA,6-2,180,3,15,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,jamaree_bouyea,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631124,Julian,Strawther,Julian Strawther,"Strawther, Julian",J. Strawther,julian-strawther,2002-04-18T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,205,2,3,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,julian_strawther,2023,2025,Y,Y,Y,2023,1,29,N
1631127,Harrison,Ingram,Harrison Ingram,"Ingram, Harrison",H. Ingram,harrison-ingram,2002-11-27T00:00:00,North Carolina,USA,North Carolina/USA,6-5,230,1,55,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,harrison_ingram,2024,2025,Y,Y,Y,2024,2,48,N
1631128,Christian,Braun,Christian Braun,"Braun, Christian",C. Braun,christian-braun,2001-04-17T00:00:00,Kansas,USA,Kansas/USA,6-6,220,3,0,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,christian_braun,2022,2025,N,Y,Y,2022,1,21,N
1631131,Oscar,Tshiebwe,Oscar Tshiebwe,"Tshiebwe, Oscar",O. Tshiebwe,oscar-tshiebwe,1999-11-27T00:00:00,Kentucky,DRC,Kentucky/DRC,6-8,255,2,34,Forward-Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,oscar_tshiebwe,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,7-0,225,2,10,Center,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,christian_koloko,2022,2025,Y,Y,Y,2022,2,33,N
1631133,Jabari,Walker,Jabari Walker,"Walker, Jabari",J. Walker,jabari-walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-7,237,3,34,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,jabari_walker,2022,2025,Y,Y,Y,2022,2,57,N
1629098,Jack,McVeigh,Jack McVeigh,"McVeigh, Jack",J. McVeigh,jack-mcveigh,1996-06-27T00:00:00,Nebraska-Lincoln,Australia,Nebraska-Lincoln/Australia,6-8,215,1,58,Guard-Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,jack_mcveigh,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-3,180,3,13,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,ryan_rollins,2022,2025,Y,Y,Y,2022,2,44,N
1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255,4,2,Center,Active,N,1610612745,Rockets,HOU,rockets,Houston,jock_landale,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,220,2,33,Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022,2025,Y,Y,Y,2023,2,33,N
1631165,Keon,Ellis,Keon Ellis,"Ellis, Keon",K. Ellis,keon-ellis,2000-01-08T00:00:00,Alabama,USA,Alabama/USA,6-4,175,3,23,Guard,Active,N,1610612758,Kings,SAC,kings,Sacramento,keon_ellis,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631166,Drew,Timme,Drew Timme,"Timme, Drew",D. Timme,drew-timme,2000-09-09T00:00:00,Gonzaga,USA,Gonzaga/USA,6-10,235,1,26,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,drew_timme,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205,3,8,Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022,2025,Y,Y,Y,2022,2,45,N
1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,"Jaquez Jr., Jaime",J. Jaquez Jr.,jaime-jaquez-jr,2001-02-18T00:00:00,UCLA,USA,UCLA/USA,6-6,225,2,11,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,jaime_jaquez_jr,2023,2025,N,Y,Y,2023,1,18,N
1631172,Ousmane,Dieng,Ousmane Dieng,"Dieng, Ousmane",O. Dieng,ousmane-dieng,2003-05-21T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-9,185,3,13,Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,ousmane_dieng,2022,2025,Y,Y,Y,2022,1,11,N
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,7,55,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
